"id_municipio";"id_bairro";"uf";"municipio";"bairro";"longitude";"latitude"
5296;76955;"SP";"São Paulo";"Jardim Orly";-46.6644988;-23.6860942
5296;76956;"SP";"São Paulo";"Jardim Ormendina";-46.6313197;-23.4724652
5296;76957;"SP";"São Paulo";"Jardim Outono";-46.5472006;-22.938129
5296;76958;"SP";"São Paulo";"Jardim Palmares (Zona Norte)";-46.5824984;-23.446554
5296;76959;"SP";"São Paulo";"Jardim Palmares (Zona Sul)";-46.67657;-23.6855159
5296;76960;"SP";"São Paulo";"Jardim Panorama";-46.7012951;-23.6007592
5296;76961;"SP";"São Paulo";"Jardim Panorama (Zona Leste)";-46.5342585;-23.6059162
5296;76962;"SP";"São Paulo";"Jardim Panorama (Zona Sul)";-46.5342585;-23.6059162
5296;76963;"SP";"São Paulo";"Jardim Panorama D'Oeste";-46.7039044;-23.6015552
5296;76964;"SP";"São Paulo";"Jardim Pantanal";-46.6409684;-23.6975833
5296;76965;"SP";"São Paulo";"Jardim Papai Noel";-46.6333094;-23.5505199
5296;76966;"SP";"São Paulo";"Jardim Paquetá (Zona Norte)";-46.7172931;-23.4698678
5296;76967;"SP";"São Paulo";"Jardim Paquetá (Zona Sul)";-46.707898;-23.6908675
5296;76968;"SP";"São Paulo";"Jardim Paraguaçu";-46.5048312;-23.5930935
5296;76969;"SP";"São Paulo";"Jardim Paraíso";-46.6283028;-23.4757724
5296;76970;"SP";"São Paulo";"Jardim Paris";-46.7702204;-23.6398193
5296;76971;"SP";"São Paulo";"Jardim Parque Morumbi";-46.7303221;-23.6224575
5296;76972;"SP";"São Paulo";"Jardim Pará";-46.6052539;-23.4571676
5296;76973;"SP";"São Paulo";"Jardim Patente";-46.5849022;-23.6274811
5296;76974;"SP";"São Paulo";"Jardim Patente Novo";-46.5921992;-23.6305591
5296;76975;"SP";"São Paulo";"Jardim Pauliceia";-46.536505;-23.6523847
5296;76976;"SP";"São Paulo";"Jardim Paulista";-46.6565455;-23.5693243
5296;76977;"SP";"São Paulo";"Jardim Paulistano";-46.6841807;-23.5712031
5296;76978;"SP";"São Paulo";"Jardim Paulistano (Zona Norte)";-46.7104564;-23.4529559
5296;76979;"SP";"São Paulo";"Jardim Paulo Afonso";-46.6146044;-23.5439795
5296;76980;"SP";"São Paulo";"Jardim Paulo Borba";-46.7401093;-23.6933342
5296;76981;"SP";"São Paulo";"Jardim Paulo VI";-46.7926016;-23.6039841
5296;76982;"SP";"São Paulo";"Jardim Pedra Branca";-46.4174783;-23.582576
5296;76983;"SP";"São Paulo";"Jardim Pedra Branca II";-46.386471;-23.5477364
5296;76984;"SP";"São Paulo";"Jardim Pedro José Nunes";-46.4665954;-23.50257
5296;76985;"SP";"São Paulo";"Jardim Penha";-46.4958087;-23.5060928
5296;76986;"SP";"São Paulo";"Jardim Pereira Leite";-46.6777773;-23.5083355
5296;76987;"SP";"São Paulo";"Jardim Peri";-46.6615178;-23.4579572
5296;76988;"SP";"São Paulo";"Jardim Peri Novo";-46.6692623;-23.4545903
5296;76989;"SP";"São Paulo";"Jardim Peri Peri";-46.7345522;-23.5863493
5296;76990;"SP";"São Paulo";"Jardim Perus";-46.6731951;-23.5705903
5296;76991;"SP";"São Paulo";"Jardim Petisco";-46.7602961;-23.5759946
5296;76992;"SP";"São Paulo";"Jardim Petrópolis";-46.6838141;-23.6308119
5296;76993;"SP";"São Paulo";"Jardim Picolo";-46.6351305;-23.477541
5296;76994;"SP";"São Paulo";"Jardim Pinheiros";-46.7460358;-23.5825588
5296;76995;"SP";"São Paulo";"Jardim Piqueri";-46.6970229;-23.5009385
5296;76996;"SP";"São Paulo";"Jardim Piqueroby";-46.5301028;-23.5721362
5296;76997;"SP";"São Paulo";"Jardim Piracema";-46.6374478;-23.4907636
5296;76998;"SP";"São Paulo";"Jardim Piracuama";-46.7611498;-23.6432486
5296;76999;"SP";"São Paulo";"Jardim Pirajussara";-46.7638743;-23.6284427
5296;77000;"SP";"São Paulo";"Jardim Piratininga";-46.534316;-23.5004136
5296;77001;"SP";"São Paulo";"Jardim Pirituba";-46.7202878;-23.4428034
5296;77002;"SP";"São Paulo";"Jardim Planalto";-46.512652;-23.6071175
5296;77003;"SP";"São Paulo";"Jardim Poleti";-46.7094227;-23.7403052
5296;77004;"SP";"São Paulo";"Jardim Pongilutti";-46.6333094;-23.5505199
5296;77005;"SP";"São Paulo";"Jardim Ponte Rasa";-46.48318;-23.5141964
5296;77006;"SP";"São Paulo";"Jardim Popular";-46.5054327;-23.5165711
5296;77007;"SP";"São Paulo";"Jardim Portal I e II";-46.5758652;-23.4427782
5296;77008;"SP";"São Paulo";"Jardim Porteira Grande";-46.5216775;-23.5858665
5296;77009;"SP";"São Paulo";"Jardim Pouso Alegre";-46.7154274;-23.7332891
5296;77010;"SP";"São Paulo";"Jardim Prainha";-46.6778305;-23.6067747
5296;77011;"SP";"São Paulo";"Jardim Presidente";-46.7037408;-23.7336892
5296;77012;"SP";"São Paulo";"Jardim Previdência";-46.6138317;-23.620853
5296;77013;"SP";"São Paulo";"Jardim Primavera";-46.6789846;-23.486105
5296;77014;"SP";"São Paulo";"Jardim Princesa";-46.6940784;-23.4537543
5296;77015;"SP";"São Paulo";"Jardim Progresso";-46.6785051;-23.735381
5296;77016;"SP";"São Paulo";"Jardim Promissão";-46.7205278;-23.6539849
5296;77017;"SP";"São Paulo";"Jardim Prudência";-46.6717412;-23.652852
5296;77018;"SP";"São Paulo";"Jardim Pérola I";-46.3860999;-23.586807
5296;77019;"SP";"São Paulo";"Jardim Pérola II";-46.3827563;-23.5894895
5296;77020;"SP";"São Paulo";"Jardim Pérola III";-46.381383;-23.5857932
5296;77021;"SP";"São Paulo";"Jardim Quarto Centenário";-46.6854884;-23.7052539
5296;77022;"SP";"São Paulo";"Jardim Quisisana (Vila Nova Curuçá)";-46.4069334;-23.5236849
5296;77023;"SP";"São Paulo";"Jardim Ramala";-46.71265;-23.7703181
5296;77024;"SP";"São Paulo";"Jardim Raposo Tavares";-46.7587313;-23.5899202
5296;77025;"SP";"São Paulo";"Jardim Real";-46.7143112;-23.7322906
5296;77026;"SP";"São Paulo";"Jardim Recanto Verde";-46.5800822;-23.4329241
5296;77027;"SP";"São Paulo";"Jardim Recanto do Sol";-46.6406632;-23.8065098
5296;77028;"SP";"São Paulo";"Jardim Record";-46.5273945;-23.5738725
5296;77029;"SP";"São Paulo";"Jardim Recreio";-46.7545414;-23.7247863
5296;77030;"SP";"São Paulo";"Jardim Redenção";-46.5370345;-23.5899589
5296;77031;"SP";"São Paulo";"Jardim Redil";-46.4423158;-23.5362392
5296;77032;"SP";"São Paulo";"Jardim Regina";-46.7442224;-23.4727902
5296;77033;"SP";"São Paulo";"Jardim Regis";-46.6910592;-23.7096161
5296;77034;"SP";"São Paulo";"Jardim Reimberg";-46.6934745;-23.7509873
5296;77035;"SP";"São Paulo";"Jardim Remo";-46.7644298;-23.6787331
5296;77036;"SP";"São Paulo";"Jardim Represa";-46.7106868;-23.7226861
5296;77037;"SP";"São Paulo";"Jardim Represa (Parelheiros)";-46.6643463;-23.8682836
5296;77038;"SP";"São Paulo";"Jardim República";-46.6883422;-23.7161236
5296;77039;"SP";"São Paulo";"Jardim Ricardo";-46.4591343;-23.6009626
5296;77040;"SP";"São Paulo";"Jardim Rincão";-46.7273008;-23.435965
5296;77041;"SP";"São Paulo";"Jardim Rio Bonito";-46.6715314;-23.7197735
5296;77042;"SP";"São Paulo";"Jardim Rio Douro";-46.7855292;-23.7178279
5296;77043;"SP";"São Paulo";"Jardim Rio Pequeno";-46.7645153;-23.5702832
5296;77044;"SP";"São Paulo";"Jardim Riviera";-46.7453841;-23.7059974
5296;77045;"SP";"São Paulo";"Jardim Rizzo";-46.7327392;-23.5720079
5296;77046;"SP";"São Paulo";"Jardim Robru";-46.4116784;-23.5220176
5296;77047;"SP";"São Paulo";"Jardim Rodolfo Pirani";-46.4618652;-23.6293622
5296;77048;"SP";"São Paulo";"Jardim Romano";-46.3846669;-23.4799351
5296;77049;"SP";"São Paulo";"Jardim Roni";-46.7589874;-23.6240564
5296;77050;"SP";"São Paulo";"Jardim Rosa Maria";-46.7708252;-23.5917043
5296;77051;"SP";"São Paulo";"Jardim Rosalina";-46.7064587;-23.7397001
5296;77052;"SP";"São Paulo";"Jardim Rosana";-46.7762684;-23.6466806
5296;77053;"SP";"São Paulo";"Jardim Roschel";-46.7312874;-23.8247073
5296;77054;"SP";"São Paulo";"Jardim Roseli";-46.4387046;-23.5962156
5296;77055;"SP";"São Paulo";"Jardim Rosider";-46.5294276;-23.6009646
5296;77056;"SP";"São Paulo";"Jardim Rosina";-46.4018584;-23.5226367
5296;77057;"SP";"São Paulo";"Jardim Rosinha";-46.8034823;-23.4381567
5296;77058;"SP";"São Paulo";"Jardim Rossin";-46.6563524;-23.4857495
5296;77059;"SP";"São Paulo";"Jardim Rubilene";-46.6349367;-23.7038267
5296;77060;"SP";"São Paulo";"Jardim Rubio";-46.7679804;-23.5902738
5296;77061;"SP";"São Paulo";"Jardim Russo";-46.7652445;-23.4141958
5296;77062;"SP";"São Paulo";"Jardim Ruth";-46.4469043;-23.5136356
5296;77063;"SP";"São Paulo";"Jardim S Kemel";-46.6524994;-23.490664
5296;77064;"SP";"São Paulo";"Jardim Sabará";-46.6886441;-23.6897045
5296;77065;"SP";"São Paulo";"Jardim Sabiá";-46.6899466;-23.7838276
5296;77066;"SP";"São Paulo";"Jardim Sabiá II";-46.6913167;-23.7824747
5296;77067;"SP";"São Paulo";"Jardim Sagrado Coração";-46.7768218;-23.6760195
5296;77068;"SP";"São Paulo";"Jardim Samambaia";-46.6866739;-23.7130668
5296;77069;"SP";"São Paulo";"Jardim Samara";-46.7653955;-23.6302045
5296;77070;"SP";"São Paulo";"Jardim Samas";-46.6892911;-23.7280117
5296;77071;"SP";"São Paulo";"Jardim Sandra";-46.766592;-23.6648151
5296;77072;"SP";"São Paulo";"Jardim Sandra Maria";-46.5102454;-23.5539327
5296;77073;"SP";"São Paulo";"Jardim Santa Adélia";-46.4828771;-23.6158229
5296;77074;"SP";"São Paulo";"Jardim Santa Branca";-46.6834143;-23.6947639
5296;77075;"SP";"São Paulo";"Jardim Santa Bárbara";-46.6829085;-23.7404614
5296;77076;"SP";"São Paulo";"Jardim Santa Cecília";-46.8180192;-23.5136557
5296;77077;"SP";"São Paulo";"Jardim Santa Cruz (Campo Grande)";-46.6757142;-23.6854083
5296;77078;"SP";"São Paulo";"Jardim Santa Cruz (Parelheiros)";-46.7270204;-23.8269519
5296;77079;"SP";"São Paulo";"Jardim Santa Cruz (Sacomã)";-46.5945074;-23.6381976
5296;77080;"SP";"São Paulo";"Jardim Santa Cruz (Zona Norte)";-46.6675095;-23.4635093
5296;77081;"SP";"São Paulo";"Jardim Santa Edwiges (Capela do Socorro)";-46.7017231;-23.7205314
5296;77082;"SP";"São Paulo";"Jardim Santa Edwiges (Grajaú)";-46.7380329;-23.6776633
5296;77083;"SP";"São Paulo";"Jardim Santa Efigênia";-46.7345522;-23.6674529
5296;77084;"SP";"São Paulo";"Jardim Santa Emília";-46.5993648;-23.6444138
5296;77085;"SP";"São Paulo";"Jardim Santa Etelvina";-46.396453;-23.5929277
5296;77086;"SP";"São Paulo";"Jardim Santa Filomena";-46.6902208;-23.5695162
5296;77087;"SP";"São Paulo";"Jardim Santa Francisca Cabrini";-46.7064587;-23.7593734
5296;77088;"SP";"São Paulo";"Jardim Santa Fé (Zona Oeste)";-46.7924082;-23.4295744
5296;77089;"SP";"São Paulo";"Jardim Santa Fé (Zona Sul)";-46.701325;-23.7650413
5296;77090;"SP";"São Paulo";"Jardim Santa Gertrudes";-46.7418047;-23.6890471
5296;77091;"SP";"São Paulo";"Jardim Santa Helena";-46.712801;-23.6956962
5296;77092;"SP";"São Paulo";"Jardim Santa Inês";-46.6327601;-23.4707569
5296;77093;"SP";"São Paulo";"Jardim Santa Josefina";-46.7384513;-23.6683097
5296;77094;"SP";"São Paulo";"Jardim Santa Lucrécia";-46.7497168;-23.4398952
5296;77095;"SP";"São Paulo";"Jardim Santa Luísa";-46.3588698;-23.510737
5296;77096;"SP";"São Paulo";"Jardim Santa Marcelina";-46.4601012;-23.5565523
5296;77097;"SP";"São Paulo";"Jardim Santa Margarida";-46.7538945;-23.6813025
5296;77098;"SP";"São Paulo";"Jardim Santa Maria";-46.5673559;-23.5320094
5296;77099;"SP";"São Paulo";"Jardim Santa Mônica";-46.7490583;-23.479224
5296;77100;"SP";"São Paulo";"Jardim Santa Rita";-46.4302949;-23.5279066
5296;77101;"SP";"São Paulo";"Jardim Santa Tereza";-46.6396609;-23.7915522
5296;77102;"SP";"São Paulo";"Jardim Santa Terezinha";-46.6445877;-23.6964581
5296;77103;"SP";"São Paulo";"Jardim Santa Terezinha (Parelheiros)";-46.6960628;-23.852691
5296;77104;"SP";"São Paulo";"Jardim Santa Terezinha (Pedreira)";-46.6439055;-23.6964365
5296;77105;"SP";"São Paulo";"Jardim Santa Terezinha (Zona Leste)";-46.4928813;-23.5728648
5296;77106;"SP";"São Paulo";"Jardim Santa Zélia";-46.7653826;-23.6822937
5296;77107;"SP";"São Paulo";"Jardim Santana";-46.4549275;-23.510918
5296;77108;"SP";"São Paulo";"Jardim Santo Alberto";-46.6079509;-23.4487813
5296;77109;"SP";"São Paulo";"Jardim Santo Amaro";-46.6971927;-23.6511675
5296;77110;"SP";"São Paulo";"Jardim Santo André";-46.536505;-23.6523847
5296;77111;"SP";"São Paulo";"Jardim Santo Antoninho";-46.6454943;-23.5519352
5296;77112;"SP";"São Paulo";"Jardim Santo Antônio";-46.3483748;-23.5388418
5296;77113;"SP";"São Paulo";"Jardim Santo Elias";-46.7514763;-23.5015276
5296;77114;"SP";"São Paulo";"Jardim Santo Elias (São Miguel)";-46.4328221;-23.492085
5296;77115;"SP";"São Paulo";"Jardim Santo Onofre";-46.5288991;-23.497941
5296;77116;"SP";"São Paulo";"Jardim Santos Dumont";-46.7544991;-23.5735484
5296;77117;"SP";"São Paulo";"Jardim Sapopemba";-46.4938645;-23.6105412
5296;77118;"SP";"São Paulo";"Jardim Sarah";-46.7629638;-23.5740803
5296;77119;"SP";"São Paulo";"Jardim Satélite";-46.6963777;-23.7183257
5296;77120;"SP";"São Paulo";"Jardim Saúde";-46.6162433;-23.6169253
5296;77121;"SP";"São Paulo";"Jardim Scaff";-46.4929829;-23.596506
5296;77122;"SP";"São Paulo";"Jardim Seckler";-46.58912;-23.6259695
5296;77123;"SP";"São Paulo";"Jardim Selma";-46.654844;-23.6898924
5296;77124;"SP";"São Paulo";"Jardim Senice";-46.409551;-23.5156656
5296;77125;"SP";"São Paulo";"Jardim Sertãozinho";-46.7143112;-23.725136
5296;77126;"SP";"São Paulo";"Jardim Sete de Setembro";-46.6904554;-23.7731843
5296;77127;"SP";"São Paulo";"Jardim Shangrilá (Zona Norte)";-46.7276033;-23.431093
5296;77128;"SP";"São Paulo";"Jardim Shangrilá (Zona Sul)";-46.6622348;-23.7592136
5296;77129;"SP";"São Paulo";"Jardim Silva Teles";-46.4092767;-23.4974141
5296;77130;"SP";"São Paulo";"Jardim Silveira";-46.8897916;-23.5287732
5296;77131;"SP";"São Paulo";"Jardim Sipramar";-46.6652397;-23.7459538
5296;77132;"SP";"São Paulo";"Jardim Soares";-46.4044739;-23.5480266
5296;77133;"SP";"São Paulo";"Jardim Solange";-46.782474;-23.7028002
5296;77134;"SP";"São Paulo";"Jardim Somara";-46.6892451;-23.7501263
5296;77135;"SP";"São Paulo";"Jardim Sonia Marly";-46.7369188;-23.6787602
5296;77136;"SP";"São Paulo";"Jardim Soraia";-46.4786706;-23.5153057
5296;77137;"SP";"São Paulo";"Jardim Souza";-46.6878164;-23.5738274
5296;77138;"SP";"São Paulo";"Jardim Sul São Paulo";-46.636143;-23.6708871
5296;77139;"SP";"São Paulo";"Jardim Suzana";-46.7068301;-23.690071
5296;77140;"SP";"São Paulo";"Jardim Sydney";-46.7164256;-23.4548846
5296;77141;"SP";"São Paulo";"Jardim São Benedito";-46.688946;-23.7187174
5296;77142;"SP";"São Paulo";"Jardim São Bento";-46.6459438;-23.5028408
5296;77143;"SP";"São Paulo";"Jardim São Bento Novo";-46.782922;-23.6841816
5296;77144;"SP";"São Paulo";"Jardim São Bernardo";-46.7025329;-23.755923
5296;77145;"SP";"São Paulo";"Jardim São Carlos (Zona Leste)";-46.4741615;-23.512847
5296;77146;"SP";"São Paulo";"Jardim São Carlos (Zona Sul)";-46.6566541;-23.6839668
5296;77147;"SP";"São Paulo";"Jardim São Cristóvão";-46.4964101;-23.5806465
5296;77148;"SP";"São Paulo";"Jardim São Domingos";-46.6435713;-23.5527339
5296;77149;"SP";"São Paulo";"Jardim São Francisco";-46.6380404;-23.5490728
5296;77150;"SP";"São Paulo";"Jardim São Francisco (Parelheiros)";-46.7062134;-23.8213845
5296;77151;"SP";"São Paulo";"Jardim São Francisco (Zona Leste)";-46.5291251;-23.4993044
5296;77152;"SP";"São Paulo";"Jardim São Francisco de Assis";-46.7354867;-23.6620807
5296;77153;"SP";"São Paulo";"Jardim São Francisco(Zona Sul)";-46.7415141;-23.6887674
5296;77154;"SP";"São Paulo";"Jardim São Gabriel";-46.5006205;-23.5934125
5296;77155;"SP";"São Paulo";"Jardim São Gilberto";-46.7455817;-23.5791269
5296;77156;"SP";"São Paulo";"Jardim São Gonçalo";-46.4564299;-23.5961555
5296;77157;"SP";"São Paulo";"Jardim São Januário";-46.759533;-23.6496078
5296;77158;"SP";"São Paulo";"Jardim São Joaquim";-46.7448269;-23.6871112
5296;77159;"SP";"São Paulo";"Jardim São Jorge";-46.785194;-23.5934618
5296;77160;"SP";"São Paulo";"Jardim São José";-46.4698617;-23.4928211
5296;77161;"SP";"São Paulo";"Jardim São José (Artur Alvim)";-46.4886478;-23.5451248
5296;77162;"SP";"São Paulo";"Jardim São José (São Mateus)";-46.4945661;-23.5793445
5296;77163;"SP";"São Paulo";"Jardim São José (Zona Norte)";-46.7143126;-23.4852734
5296;77164;"SP";"São Paulo";"Jardim São José (Zona Sul)";-46.7065094;-23.6277693
5296;77165;"SP";"São Paulo";"Jardim São João";-46.643723;-23.5404161
5296;77166;"SP";"São Paulo";"Jardim São João (Guaianazes)";-46.4236959;-23.546325
5296;77167;"SP";"São Paulo";"Jardim São João (Jaraguá)";-46.7402783;-23.4372908
5296;77168;"SP";"São Paulo";"Jardim São João (São Rafael)";-46.4441267;-23.5940582
5296;77169;"SP";"São Paulo";"Jardim São João (Zona Leste)";-46.4543085;-23.5151422
5296;77170;"SP";"São Paulo";"Jardim São João (Zona Norte)";-46.5848969;-23.4386321
5296;77171;"SP";"São Paulo";"Jardim São Judas Tadeu";-46.7073647;-23.7754865
5296;77172;"SP";"São Paulo";"Jardim São Lourenço";-46.5611974;-23.6601058
5296;77173;"SP";"São Paulo";"Jardim São Luís";-46.6624338;-23.5758781
5296;77174;"SP";"São Paulo";"Jardim São Luís (Zona Leste)";-46.3879406;-23.4996362
5296;77175;"SP";"São Paulo";"Jardim São Luís (Zona Norte)";-46.5664254;-23.4383443
5296;77176;"SP";"São Paulo";"Jardim São Manoel";-46.6961755;-23.5691375
5296;77177;"SP";"São Paulo";"Jardim São Martinho";-46.4151108;-23.4832492
5296;77178;"SP";"São Paulo";"Jardim São Mateus";-46.764431;-23.6224233
5296;77179;"SP";"São Paulo";"Jardim São Miguel";-46.6527322;-23.4898628
5296;77180;"SP";"São Paulo";"Jardim São Nicolau";-46.4795267;-23.5253209
5296;77181;"SP";"São Paulo";"Jardim São Norberto";-47.1541506;-22.8631165
5296;77182;"SP";"São Paulo";"Jardim São Paulo(Zona Leste)";-46.4044767;-23.5607548
5296;77183;"SP";"São Paulo";"Jardim São Paulo(Zona Norte)";-46.6193838;-23.4946826
5296;77184;"SP";"São Paulo";"Jardim São Pedro";-46.8358798;-23.520682
5296;77185;"SP";"São Paulo";"Jardim São Pedro (Zona Sul)";-46.6750609;-23.7627641
5296;77186;"SP";"São Paulo";"Jardim São Rafael";-46.7158214;-23.7593465
5296;77187;"SP";"São Paulo";"Jardim São Raimundo";-46.4748688;-23.514612
5296;77188;"SP";"São Paulo";"Jardim São Remo";-46.7421135;-23.5658916
5296;77189;"SP";"São Paulo";"Jardim São Ricardo";-46.7218629;-23.4967035
5296;77190;"SP";"São Paulo";"Jardim São Roberto";-46.501222;-23.6203876
5296;77191;"SP";"São Paulo";"Jardim São Roque";-46.743618;-23.6342087
5296;77192;"SP";"São Paulo";"Jardim São Savério";-46.609009;-23.6549103
5296;77193;"SP";"São Paulo";"Jardim São Sebastião";-46.4411077;-23.510273
5296;77194;"SP";"São Paulo";"Jardim São Silvestre";-46.742505;-23.8209936
5296;77195;"SP";"São Paulo";"Jardim São Vicente";-46.4302949;-23.4993796
5296;77196;"SP";"São Paulo";"Jardim São Vitor";-46.6276432;-23.5428358
5296;77197;"SP";"São Paulo";"Jardim Sílvia (Zona Leste)";-46.3917702;-23.5142782
5296;77198;"SP";"São Paulo";"Jardim Sílvia (Zona Oeste)";-46.7061567;-23.5962187
5296;77199;"SP";"São Paulo";"Jardim Sônia (Zona Sul)";-46.6671704;-23.6869905
5296;77200;"SP";"São Paulo";"Jardim Sônia Inga";-46.7690109;-23.6751964
5296;77201;"SP";"São Paulo";"Jardim Sônia Regina";-46.7687085;-23.6855319
5296;77202;"SP";"São Paulo";"Jardim Taboão";-46.7490583;-23.6080557
5296;77203;"SP";"São Paulo";"Jardim Taipas";-46.7262577;-23.4313718
5296;77204;"SP";"São Paulo";"Jardim Tamoio";-46.7468779;-23.6939055
5296;77205;"SP";"São Paulo";"Jardim Tanay";-46.6940784;-23.7649069
5296;77206;"SP";"São Paulo";"Jardim Tango";-46.520474;-23.5806886
5296;77207;"SP";"São Paulo";"Jardim Tapera";-46.7401569;-23.6900175
5296;77208;"SP";"São Paulo";"Jardim Taquaral";-46.6844178;-23.6649939
5296;77209;"SP";"São Paulo";"Jardim Teixeira";-47.8859679;-20.708759
5296;77210;"SP";"São Paulo";"Jardim Tenani";-46.5950076;-23.648478
5296;77211;"SP";"São Paulo";"Jardim Teresa";-46.5512825;-23.5869636
5296;77212;"SP";"São Paulo";"Jardim Teresa Cristina";-46.6362201;-23.4736104
5296;77213;"SP";"São Paulo";"Jardim Textil";-46.5457536;-23.5573402
5296;77214;"SP";"São Paulo";"Jardim Thealia";-46.5439269;-23.5805168
5296;77215;"SP";"São Paulo";"Jardim Thomaz";-46.7554529;-23.6738559
5296;77216;"SP";"São Paulo";"Jardim Tietê";-46.4936696;-23.5981457
5296;77217;"SP";"São Paulo";"Jardim Tiro ao Pombo";-46.6897025;-23.4723569
5296;77218;"SP";"São Paulo";"Jardim Toca";-46.6704951;-23.739421
5296;77219;"SP";"São Paulo";"Jardim Tremembé";-46.6048482;-23.4549066
5296;77220;"SP";"São Paulo";"Jardim Triana";-46.5055042;-23.5397701
5296;77221;"SP";"São Paulo";"Jardim Tricolor";-46.6333094;-23.5505199
5296;77222;"SP";"São Paulo";"Jardim Tropical";-46.7609427;-23.5700357
5296;77223;"SP";"São Paulo";"Jardim Trussardi";-46.7297178;-23.5870659
5296;77224;"SP";"São Paulo";"Jardim Três Corações";-46.6838141;-23.7690865
5296;77225;"SP";"São Paulo";"Jardim Três Marias";-46.4699534;-23.6071126
5296;77226;"SP";"São Paulo";"Jardim Tupi";-46.7692863;-23.6883414
5296;77227;"SP";"São Paulo";"Jardim Tupã";-46.7364137;-23.6710382
5296;77228;"SP";"São Paulo";"Jardim Turquesa";-46.7877615;-23.702562
5296;77229;"SP";"São Paulo";"Jardim Tuã";-46.397943;-23.5047506
5296;77230;"SP";"São Paulo";"Jardim Uberaba";-46.6663093;-23.6825514
5296;77231;"SP";"São Paulo";"Jardim Ubirajara (Zona Leste)";-46.4373396;-23.5248996
5296;77232;"SP";"São Paulo";"Jardim Ubirajara (Zona Sul)";-46.674335;-23.6877349
5296;77233;"SP";"São Paulo";"Jardim Uirapuru";-50.2650177;-20.2668069
5296;77234;"SP";"São Paulo";"Jardim Umarizal";-46.7563129;-23.6224897
5296;77235;"SP";"São Paulo";"Jardim Umuarama";-46.766592;-23.6457251
5296;77236;"SP";"São Paulo";"Jardim Uniserve";-46.5812679;-23.4310313
5296;77237;"SP";"São Paulo";"Jardim Universal";-48.205775;-21.7930471
5296;77238;"SP";"São Paulo";"Jardim Universidade Pinheiros";-46.7174511;-23.5497226
5296;77239;"SP";"São Paulo";"Jardim Universitário";-49.9796373;-22.2337174
5296;77240;"SP";"São Paulo";"Jardim União";-46.7503012;-23.6766849
5296;77241;"SP";"São Paulo";"Jardim Vale das Virtudes";-46.7782016;-23.6498492
5296;77242;"SP";"São Paulo";"Jardim Vale do Ribeira";-46.6849217;-23.6095731
5296;77243;"SP";"São Paulo";"Jardim Vale do Sol";-45.9146654;-23.2627974
5296;77244;"SP";"São Paulo";"Jardim Valparaiso";-46.5893485;-23.4231414
5296;77245;"SP";"São Paulo";"Jardim Valquiria";-46.778356;-23.6546886
5296;77246;"SP";"São Paulo";"Jardim Varginha";-46.6825972;-23.7847901
5296;77247;"SP";"São Paulo";"Jardim Vaz de Lima";-46.7611498;-23.6718818
5296;77248;"SP";"São Paulo";"Jardim Vazani";-46.7448269;-23.6095769
5296;77249;"SP";"São Paulo";"Jardim Vera Cruz";-46.6421903;-23.8786915
5296;77250;"SP";"São Paulo";"Jardim Vera Cruz (Parelheiros)";-46.6420324;-23.8829908
5296;77251;"SP";"São Paulo";"Jardim Vera Cruz(Zona Leste)";-46.4685216;-23.6178202
5296;77252;"SP";"São Paulo";"Jardim Vera Cruz(Zona Sul)";-46.7758664;-23.7388398
5296;77253;"SP";"São Paulo";"Jardim Vergueiro";-46.6047894;-23.6337932
5296;77254;"SP";"São Paulo";"Jardim Vergueiro (Sacomã)";-46.6054649;-23.6437556
5296;77255;"SP";"São Paulo";"Jardim Verônia";-46.4894263;-23.488849
5296;77256;"SP";"São Paulo";"Jardim Viana";-46.7158214;-23.6102905
5296;77257;"SP";"São Paulo";"Jardim Vieira";-46.7632123;-23.5052583
5296;77258;"SP";"São Paulo";"Jardim Vila Carrão";-46.4573313;-23.6140076
5296;77259;"SP";"São Paulo";"Jardim Vila Formosa";-46.5227906;-23.5668914
5296;77260;"SP";"São Paulo";"Jardim Vila Mariana";-46.5877913;-23.5137216
5296;77261;"SP";"São Paulo";"Jardim Vila Nova Progresso";-46.6765362;-23.7647575
5296;77262;"SP";"São Paulo";"Jardim Vila Rica";-46.6046007;-23.4340129
5296;77263;"SP";"São Paulo";"Jardim Vilas Boas";-46.6409684;-23.6761372
5296;77264;"SP";"São Paulo";"Jardim Vilma";-46.7057771;-23.7225729
5296;77265;"SP";"São Paulo";"Jardim Virginia";-46.3868634;-23.4943333
5296;77266;"SP";"São Paulo";"Jardim Virginia Bianca";-46.6166761;-23.4569111
5296;77267;"SP";"São Paulo";"Jardim Vista Alegre";-46.6834876;-23.4525606
5296;77268;"SP";"São Paulo";"Jardim Vista Linda";-46.7489933;-23.4861847
5296;77269;"SP";"São Paulo";"Jardim Vitória";-46.7998624;-23.6542289
5296;77270;"SP";"São Paulo";"Jardim Vitória Régia";-46.7146265;-23.6194159
5296;77271;"SP";"São Paulo";"Jardim Vitória Régia (Zona Norte)";-46.7073532;-23.4397287
5296;77272;"SP";"São Paulo";"Jardim Vivan";-46.7303221;-23.4531033
5296;77273;"SP";"São Paulo";"Jardim Wanda";-46.7616662;-23.6749025
5296;77274;"SP";"São Paulo";"Jardim Wilma Flor";-46.3964186;-23.5758942
5296;77275;"SP";"São Paulo";"Jardim Yara";-46.604943;-23.4553244
5296;77276;"SP";"São Paulo";"Jardim Ymay";-46.7402921;-23.6593332
